"Para sa akin, gagawa ako ng isang mensahe para sa aking minamahal.","Para sa akin, magagawa ako ng isang mensahe para sa aking minamahal."
"Para sa akin, gagawa ako ng isang mensahe para sa aking minamahal.","Para sa akin, gagawa ko ng isang mensahe para sa aking minamahal."
"Ang mensahe ay hindi isang simpleng mensahe lang pero, ito ay ipapakita ko sa buong internet.","Ang mensahe ay hindi isang simpleng mensahe lang pero, ito ay ipapakita sa buong internet."
Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ang makakita nito.,Gagawin ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ang makakita nito.
Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ang makakita nito.,Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na may maraming tao ang makakita nito.
Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ang makakita nito.,Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ay makakita nito.
Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ang makakita nito.,Gagawin ko ito para sa kanya kasi minamahal ko siya at gusto ko na maraming tao ang makikita nito.
"Sa wakas, ito ay ang magagawa ko sa minamahal ko.","Sa wakas, ito ay ano magagawa ko sa minamahal ko."
"Sa wakas, ito ay ang magagawa ko sa minamahal ko.","Sa wakas, ito ay ang magagawa sa minamahal ko."
Muli na namang tataas ang presyo ng langis simula mamayang gabi.,Muli na namang tinaas ang presyo ng langis simula mamayang gabi.
Ikinibabahala din ng mga drayber ang napipintong pag-phase out ng mga dyipni sa lansangan.,Binahala din ng mga drayber ang napipintong pag-phase out ng mga dyipni sa lansangan.
Ipinaghanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.,Ihanda nila ang mga bata ng mga palaro at kaunting salusalo na nagdulot ng kasiyahan sa lahat ng naroroon.
Ikinalungkot ng ibang mag-aaral ang pamamaalam sa mga bagong kaibigan sa KAISAKA.,Ilungkot ng ibang mag-aaral ang pamamaalam sa mga bagong kaibigan sa KAISAKA.
"Lahat nito, maliit man o hindi, ginagawa ko pa rin dahil mahal ko sila.","Lahat nito, liit man o hindi, ginagawa ko pa rin dahil mahal ko sila."
"Dahil doon, inaalagaan ko ang alaga kong aso nang mabuti.","Dahil doon, inialagaan ko ang alaga kong aso nang mabuti."
"Dahil doon, inaalagaan ko ang alaga kong aso nang mabuti.","Dahil doon, inaalagaan ko ang alaga kong aso ng mabuti."
Ang korea ay mahusay ang pag parada ng mga kotse at malawak ang pagdadaanan,Ang korea ay mahusay ang pag parada ng mga kotse at malawak ang pagdadanan
Shinto at Buddhist na ritual na nagsasabay na magkatabi na may impluwensya,Shinto at Buddhist na ritual na nag sasabay na magkatabi na may impluwensya
Shinto at Buddhist na ritual na nagsasabay na magkatabi na may impluwensya,Shinto at Buddhist na ritual na nagsasabay na magkatabi na may inpluwensya
Wala silang mga relihiyosong dasal o mga simbolo sa mga paaralan,Wala silang mga relihosong dasal o mga simbolo sa mga paaralan
Hapon ay hindi mga relihiyoso o hindi nagpupuri sa sariling relihiyon,Hapon ay hindi mga relihiyoso o hindi nag pupuri sa sariling relihiyon
Ang kasuotan ng Japan ay ngayon na puro moderno pero mayroon pa rin ang mga ibang Hapon,Ang kasuotan ng Japan ay ngayon na puro moderno pero meron pa rin ang mga ibang Hapon
Ang kasuotan ng Japan ay ngayon na puro moderno pero mayroon pa rin ang mga ibang Hapon,Ang kasuotan ng Japan ay ngayon na puro moderno pero mayroon parin ang mga ibang Hapon
Ang sushi na pwedeng lagyan ng ibat-ibang laman sa loob nang nakabalot,Ang sushi na pwedeng lagyan nang ibat-ibang laman sa loob nang nakabalot
Ang pinakamalaking relihiyon sa Thailand ay Buddhism.,Ang pinaka malaking relihiyon sa Thailand ay Buddhism.
"Pero mayroon pa, isa na ay ang Hinduism","Pero meron pa, isa na ay ang Hinduism"
Ang mga Sikhs ay nagpapatakbo ng paaralan na libre para sa mga walang may kaya na mga bata.,Ang mga Sikhs ay nagpapatakbo nang paaralan na libre para sa mga walang may kaya na mga bata.
Ang mga Sikhs din ay halos laging nakatutok sa Bangkok at nagpupuri sila sa dalawang templo.,Ang mga Sikhs din ay ay halos laging nakatutok sa Bangkok at nagpupuri sila sa dalawang templo.
Ang mga Sikhs din ay halos laging nakatutok sa Bangkok at nagpupuri sila sa dalawang templo.,Ang mga Sikhs din ay halos laging nakatutok sa Bangkok at nag pupuri sila sa dalawang templo.
Ang mga Sikhs din ay halos laging nakatutok sa Bangkok at nagpupuri sila sa dalawang templo.,Ang mga Sikhs din ay halos laging nakatutok sa Bangkok at nagpupuri sila sa dalawang temple.
Namumuhay nang tahimik ang pamilyang Meesang nang makulangan sina Anong at Chanchai ng pambayad ng matrikula,Namumuhay nang tahimik ang pamilyang Meesang nang makulangan sina Anong at Chanchai na pambayad ng matrikula
Namumuhay nang tahimik ang pamilyang Meesang nang makulangan sina Anong at Chanchai ng pambayad ng matrikula,Namumuhay nang tahimik ang pamilyang Meesang nang makulangan sina Anong at Chanchai ng pangbayad ng matrikula
Si Boonsri ay masayahing dalaga na ikakasal na sa kasintahan pagtapos mag-aral,Si Boonsri ay masayahing dalaga na ikakasal na sa kasintahan pagtapos magaral
Napilitan siyang huminto sa pag-aaral at maghanap-buhay na lamang para makatulong sa kanyang mga magulang,Napilitan siyang huminto sa pag-aaral at maghanapbuhay na lamang para makatulong sa kanyang mga magulang
Napilitan siyang huminto sa pag-aaral at maghanap-buhay na lamang para makatulong sa kanyang magulang,Napilitan siyang huminto sa pag-aaral at maghanap-buhay na lamang para makatulong sa kanyang mga magulang
Pumayag at napilitang umalis si Boonsri para sa kalagayan ng kanyang pamilya at pag-aaral ng kanyang kapatid,Pumayag at napilitang umalis si Boonsri para sa kalagayan ng kanyang pamilya at pagaaral ng kanyang kapatid
Gusto man niyang umuwi tiniis ni Boonsri ang sakit na nakukuha mula sa kanyang amo at itinago ito sa kanyang magulang sa pamamaraang hindi pagtawag sa telepono,Gusto man niyang umuwi tiniis ni Boonsri ang sakit na nakukuha mula sa kanyang amo at itinago ito sa kanyang magulang sa pamamaraan ng hindi pagtawag sa telepono
Gusto man niyang umuwi tiniis ni Boonsri ang sakit na nakukuha mula sa kanyang amo at itinago ito sa kanyang magulang sa pamamaraang hindi pagtawag sa telepono,Gusto man niyang umuwi tiniis ni Boonsri ang sakit na nakukuha mula sa kanyang amo at itinago ito sa kanyang magulang sa pamamaraang hindi na pagtawag sa telepono
Lumipas ang ilang taon at patuloy pa rin ang pasok ng pera sa pamilyang Meesang,Lumipas ang ilang taon at patuloy parin ang pasok ng pera sa pamilyang Meesang
Nakalipat sila sa magandang bahay at nakapag-aral sa magandang eskwelahan si Dag.,Nakalipat sila sa magandang bahay at nakapagaral sa magandang eskwelahan si Dag.
Dumating ang araw ng pagtatapos sa hayskul ni Dag at naniniwala siya na darating ang kanyang ate,Dumating ang araw ng pagtatapos sa hyskul ni Dag at naniniwala siya na darating ang kanyang ate
Hindi umuwi o tumawag man lang si Boonsri sa kapatid at ito ang naging dahilan para malungkot ang binata,Hindi umuwi o tumawag man lang si Boonsri sa kapatid at ito ang naging dahilan para ikalungkot ang binata
Hindi napigilang humagulgol ng pamilya sa balita at pagsisisi ni Dag dahil siya ang may kagustuhang makapagaral,Hindi napigilang humagulgol ng pamilya sa balita at pagsisisi ni Dag dahil siya ang may kagustuhang makapag-aral
Ang nagtulak sa kanyang ate para magtrabaho ng mabuti at tiisin ang hinagpis.,Ang nagtulak sa kanyang ate para magtrabaho nang mabuti at tiisin ang hinagpis.
O inay? Ikaw ba ay nariyan?,O inay? Ikaw ba ay nandiyan?
O Diyos tulungan ninyo po akong hanapin ang aking ina upang maibalik sa dati ang aking buhay,O Diyos tulungan niyo po akong hanapin ang aking ina upang maibalik sa dati ang aking buhay
O Diyos tulungan ninyo po akong hanapin ang aking ina upang maibalik sa dati ang aking buhay,O Diyos tulungan ninyo po ako hanapin ang aking ina upang maibalik sa dati ang aking buhay
O Diyos tulungan ninyo po akong hanapin ang aking ina upang maibalik sa dati ang aking buhay,O Diyos tulungan ninyo po akong hanapin ang aking ina upang mabalik sa dati ang aking buhay
Ako po si Basilio! Aray! Bakit ninyo po ako binato?,Ako po si Basilio! Aray! Bakit niyo po ako binato?
Ano po ang nangyari sa inyo hindi ninyo na po ba ako kilala?,Ano po ang nangyari sainyo hindi ninyo na po ba ako kilala?
Ano po ang nangyari sa inyo hindi ninyo na po ba ako kilala?,Ano po ang nangyari sainyo hindi niyo na po ba ako kilala?
Anong klaseng sistema ito? Nawala lang ako ng saglit binalewala na ang aking ina.,Anong klaseng sistema ito? Nawala lang ako nang saglit binalewala na ang aking ina.
Tayong mga nakatatayong mag-isa ay dapat hindi sumusunod sa demonyong mga amo,Tayong mga nakakatayong mag-isa ay dapat hindi sumusunod sa demonyong mga amo
Tayong mga nakatatayong mag-isa ay dapat hindi sumusunod sa demonyong mga amo,Tayong mga nakatatayong mag isa ay dapat hindi sumusunod sa demonyong mga amo
"Isang tula itong tungkol sa Diyos ko, Ang Diyos na puno ng pasensya at bait","Isang tula ito tungkol sa Diyos ko, Ang Diyos na puno ng pasensya at bait"
"Isang tula itong tungkol sa Diyos ko, Ang Diyos na puno ng pasensya at bait","Isang tula itong tunkol sa Diyos ko, Ang Diyos na puno ng pasensya at bait"
"Isang tula itong tungkol sa Diyos ko, Ang Diyos na puno ng pasensya at bait","Isang tula itong ay tungkol sa Diyos ko, Ang Diyos na puno ng pasensya at bait"
"Siya ay nagsakripisyo para sa amin, Tulungan mo kami o Diyos sa paghihirap","Siya ay nag sakripisyo para sa amin, Tulungan mo kami o Diyos sa paghihirap"
"Siya ay nagsakripisyo para sa amin, Tulungan mo kami o Diyos sa paghihirap","Siya ay nagsacrificio para sa amin, Tulungan mo kami o Diyos sa paghihirap"
"Maraming nagsasabi na masigla ang aking mukha, mapungay ang aking mga mata at makipot ang aking bibig.","Marami nagsasabi na masigla ang aking mukha, mapungay ang aking mga mata at makipot ang aking bibig."
"Maraming nagsasabi na masigla ang aking mukha, mapungay ang aking mga mata at makipot ang aking bibig.","Maraming nagsasabi na masigla aking mukha, mapungay ang aking mga mata at makipot ang aking bibig."
"Mayroong tao sa aking puso, ito ay si Elias ngunit gaano pa man naming gustong magsama ay hindi ito maaari.","Mayroon tao sa aking puso, ito ay si Elias ngunit gaano pa man naming gustong magsama ay hindi ito maaari."
"Mayroong tao sa aking puso, ito ay si Elias ngunit gaano pa man naming gustong magsama ay hindi ito maaari.","Mayroong tao sa aking puso, ito ay si Elias ngunit gaano paman naming gustong magsama ay hindi ito maaari."
"Mayroong tao sa aking puso, ito ay si Elias ngunit gaano pa man naming gustong magsama ay hindi ito maaari.","Mayroong tao sa aking puso, ito ay si Elias ngunit gaano pa man naming gustong magsama ay hindi ito maari."
Nasiyahang ka bang mabuti?,Masiyahang ka bang mabuti?
"Elias, bakit ka malungkot?","Elias, bakit ka malungot?"
Alam ko! Malungkot ang iyong buhay. Bakit? Nangangamba ka ba na baka mahuli ka?,Alam ko! Malungkot ang iyong buhay. Bakit? Nangangamba ka ba nabaka mahuli ka?
Sapagkat hindi magtatagal at iiwan ko ang pook na itong aking sinilangan ko at kinalakihan.,Sapagkat hindi magtatagal at iiwan ko ang pook na itong sinilangan ko at kinalakihan.
Sapagkat hindi magtatagal at iiwan ko ang pook na itong aking sinilangan ko at kinalakihan.,Sapagkat hindi magtatagal at iiwan ko ang pook na itong aking sinilangan ko at nilakihan.
Hindi tamang namumuhay ako nang nag-iisa. Titira ako sa kamag-anak ko sa Mindoro,Hindi tama namumuhay ako nang nag-iisa. Titira ako sa kamag-anak ko sa Mindoro
"Minsan kahit gaano pa man nating gustong magsama, hindi ito maaari para sa ikabubuti ng isa.","Minsan kahit gaano paman nating gustong magsama, hindi ito maaari para sa ikabubuti ng isa."
"Minsan kahit gaano pa man nating gustong magsama, hindi ito maaari para sa ikabubuti ng isa.","Minsan kahit gaano pa man nating gustong magsama, hindi ito maari para sa ikabubuti ng isa."
"Minsan kahit gaano pa man nating gustong magsama, hindi ito maaari para sa ikabubuti ng isa.","Minsan kahit gaano pa man nating gustong magsama, hindi ito maaari para sa kabubuti ng isa."
Minsan hindi talaga maaaring magsama kayo ng iyong minamahal sa buhay dahil baka mapahamak siya,Minsan hindi talaga maaring magsama kayo ng iyong minamahal sa buhay dahil baka mapahamak siya
Minsan hindi talaga maaaring magsama kayo ng iyong minamahal sa buhay dahil baka mapahamak siya,Minsan hindi talaga maaari magsama kayo ng iyong minamahal sa buhay dahil baka mapahamak siya
Kaya kinakailangang magsakripisyo para sa ikabubuti ng iyong minamahal,Kaya kina kailangang magsakripisyo para sa ikabubuti ng iyong minamahal
Kaya kinakailangang magsakripisyo para sa ikabubuti ng iyong minamahal,Kaya kinakailangan magsakripisyo para sa ikabubuti ng iyong minamahal
Kaya kinakailangang magsakripisyo para sa ikabubuti ng iyong minamahal,Kaya kinakailangang magsakrepisyo para sa ikabubuti ng iyong minamahal
"Nagbibigay ka ng tulong, isang ilaw, lumilinaw ng mundo","Nagbibigay ka ng tulong, isang ilaw, lumilinaw mundo"
"Kahit matunaw ka, inaalala ko ang itinuro mo","Kahit matunaw ka, inaalala ko and itinuro mo"
Ang importante ay naroon ka para sa aking pagkalinga,Ang importante ay nandoon ka para sa aking pagkalinga
"Hanggang kamatayan, hanggang wala ka na, kandilang naubos","Hanggang kamatayan, hanggang wala ka na, kandilang na-ubos"
"Buong buhay ko, nagkaroon ako ng dalawang ama na minahal ako at inalagaan nang mabuti.","Buong buhay ko, nagkaroon ako ng dalawang ama na minahal ako at inalagaan ng mabuti."
"Walang kahit isang utos nahindi ko sinunod mula sa kanila, kahit nga sa pagpili kung sino ang aking makasasama.","Walang kahit isang utos nahindi ko sinunod mula sa kanila, kahit nga sa pagpili kung sino ang aking makasama."
"Ang sumpang banal, naalala mo pa ba? Noong pinuntahan kita nang mamatay ang iyong ina","Ang sumpang banal, naalala mo pa ba? Nuong pinuntahan kita nang mamatay ang iyong ina"
Sinumpa mo na ako ay mamahalin at paliligayahin mo habang buhay.,Sinumpa mo na ako ay mamahalin at paliligayahin mo habang buha.
Mga batang nag-aaway ngunit pagkalipas ng ilang oras ay magbabati muli,Mga batang nagaaway ngunit pagkalipas ng ilang oras ay magbabati muli
Alam ba ninyo na may anak ako na matapang si Basilio at mahiyain na si Crispin.,Alam ba niyo na may anak ako na matapang si Basilio at mahiyain na si Crispin.
Huwag ninyo akong itrato na mas mababa ako sa inyo.,Huwag ninyo akong itrato na masmababa ako sa inyo.
Isang mayaman na tao pero minsan naghihirap din ang mayaman,Isang mayaman na tao pero minsan mahirap din ang mayaman
Isang mayaman na tao pero minsan naghihirap din ang mayaman,Isang mayaman na tao pero minsan naghihirap din ng mayaman
Ano ang sinabi mo? Ipaglalaban ko ang mga Indio?,Ano sinabi mo? Ipaglalaban ko ang mga Indio?
Ano ang sinabi mo? Ipaglalaban ko ang mga Indio?,Ano ang sinabi mo? Ilalaban ko ang mga Indio?
Ang katangian ng tauhan sa Ibong Adrna ay ang mga manlalakbay.,Ang katangian ng tauhan sa Ibong Adrna ay ang mga lakbay.
Nila ay nangyayari sa totoong buhay gaya ng pagtataksil,Nila ay nagyayari sa totoong buhay gaya ng pagtataksil
Nila ay nangyayari sa totoong buhay gaya ng pagtataksil,Nila ay nangyayari sa totoong buhay gaya ng pagtaksilan
Kahanga-hanga ito para sa akin kasi baka ang mga problema na nangyari sa Ibong Adarna ay puwedeng mangyari sa aking buhay ngayon,Kahanga-hanga ito para sa akin kasi baka ang mga problema na nagyari sa Ibong Adarna ay puwedeng mangyari sa aking buhay ngayon
Kahanga-hanga ito para sa akin kasi baka ang mga problema na nangyari sa Ibong Adarna ay puwedeng mangyari sa aking buhay ngayon,Kahanga-hanga ito para sa akin kasi baka ang mga problema na nangyari sa Ibong Adarna ay puwede mangyari sa aking buhay ngayon
Ang aking MLD at hindi pala ginawa.,Ang aking MLD at hindi pala iginawa.
Iniwan lang niya sa may pupuan at nawala ang iPad ko nang bumalik ako pagkatapos ng limang minuto,Iniwan lang niya sa may pupuan at nawala ang iPad ko bumalik ako pagkatapos ng limang minuto
Iniwan lang niya sa may pupuan at nawala ang iPad ko nang bumalik ako pagkatapos ng limang minuto,Iniwan lang niya sa may pupuan at nawala ang iPad ko nang nabalik ako pagkatapos ng limang minuto
Iniwan lang niya sa may pupuan at nawala ang iPad ko nang bumalik ako pagkatapos ng limang minuto,Iniwan lang niya sa may pupuan at nawala ang iPad ko nang bumalik na ako pagkatapos ng limang minuto
Ito ay makatutulong sa buhay ko kasi malalaman ko ang tama o mali sa ginawa ko,Ito ay makatutulong sa buhay ko kasi malalaman ko tama o mali ang ginawa ko
Alam ko na ayaw ng Diyos na gusto ko makipag-away sa ibang tao,Alam ko na ayaw ng Diyos na gusto ko makipag-away sa ibang na tao
Alam ko na ayaw ng Diyos na gusto ko makipag-away sa ibang tao,Alam ko na ayaw ng Diyos na gusto ko makipagaway sa ibang tao
"At kapag mayroong masamang taong gustong gumawa ng masama, hindi ako sasama.","At kapag merong masamang taong gustong gumawa ng masama, hindi ako sasama."
"At kapag mayroong masamang taong gustong gumawa ng masama, hindi ako sasama.","At kapag mayroong masama na taong gustong gumawa ng masama, hindi ako sasama."
"At kapag mayroong masamang taong gustong gumawa ng masama, hindi ako sasama.","At kapag mayroong masamang tao na gustong gumawa ng masama, hindi ako sasama."
"At kapag mayroong masamang taong gustong gumawa ng masama, hindi ako sasama.","At kapag mayroong masamang taong gustong gumawa ng masama, hindi ako masasama."
"Ang tauhan ay si Don Juan, kasi siya ay nagpatawad sa mga kapatid niya.","Ang tauhan ay Don Juan, kasi siya ay nagpatawad sa mga kapatid niya."
"Ang tauhan ay si Don Juan, kasi siya ay nagpatawad sa mga kapatid niya.","Ang tauhan ay si Don Juan, kasi siya ay nagforgive sa mga kapatid niya."
Si Don Juan ang pinili ko kasi gaya ni Don Juan may tatlong kapatid ako.,Don Juan ang pinili ko kasi gaya ni Don Juan may tatlong kapatid ako.
Si Don Juan ang pinili ko kasi gaya ni Don Juan may tatlong kapatid ako.,Si Don Juan ang pinili ko kasi gaya ni Don Juan meron tatlong kapatid ako.
"Sa buhay ko, ito ay makakatulong kasi patatawarin ko ang mga kapatid ko","Sa buhay ko, siya ay makakatulong kasi patatawarin ko ang mga kapatid ko"
"Sa buhay ko, ito ay makakatulong kasi patatawarin ko ang mga kapatid ko","Sa buhay ko, siya ay matutulong kasi patatawarin ko ang mga kapatid ko"
"Sa buhay ko, ito ay makakatulong kasi patatawarin ko ang mga kapatid ko","Sa buhay ko, ito ay makakatulong ako kasi patatawarin ko ang mga kapatid ko"
"Hays, bahala na lang sila, baka naaliw na naman sila sa sumbrero ko.","Hays, bahala nalang sila, baka naaliw na naman sila sa sumbrero ko."
"Hays, bahala na lang sila, baka naaliw na naman sila sa sumbrero ko.","Hays, bahala na lang sila, baka naaliw nanaman sila sa sumbrero ko."
Lumipas ang ilang oras at napagtanto niya na nawawala ang kanyang sumbrero.,Naglipas ang ilang oras at napagtanto niya na nawawala ang kanyang sumbrero.
Lumipas ang ilang oras at napagtanto niya na nawawala ang kanyang sumbrero.,Lumipas ang ilang oras at nagtanto niya na nawawala ang kanyang sumbrero.
Lumipas ang ilang oras at napagtanto niya na nawawala ang kanyang sumbrero.,Lumipas ang ilang oras at napagtanto siya na nawawala ang kanyang sumbrero.
"Pasensya na, napakaramot ko sayo, nangangako ako na pahahalagahan pa kita lalo.","Pasensya na, napakaramot ako sayo, nangangako ako na pahahalagahan pa kita lalo."
"Pasensya na, napakaramot ko sayo, nangangako ako na pahahalagahan pa kita lalo.","Pasensya na, napakaramot ko sayo, mamangako ako na pahahalagahan pa kita lalo."
Natutunan niyang makaintindi at makipagsalita sa mga hayop pagkatapos ng dalawang taon.,Natutunan niya makaintindi at makipagsalita sa mga hayop pagkatapos ng dalawang taon.
Natutunan niyang makaintindi at makipagsalita sa mga hayop pagkatapos ng dalawang taon.,Natutunan niyang maka[agintindi at makipagsalita sa mga hayop pagkatapos ng dalawang taon.
Natutunan niyang makaintindi at makipagsalita sa mga hayop pagkatapos ng dalawang taon.,Natutunan niyang makaintindi at makapagsalita sa mga hayop pagkatapos ng dalawang taon.
"Isang araw, hiniling ni Elena sa kanyang ina na si Mama, isang unggoy.","Isang araw, hiniling ni Elena sa kayang ina na si Mama, isang unggoy."
Bilang isang Lasalyano ang ating misyon ay makita si Hesus sa iba't ibang mga tao.,Bilang isang Lasalyano ang ating mission ay makita si Hesus sa iba't ibang mga tao.
Bilang isang Lasalyano ang ating misyon ay makita si Hesus sa iba't ibang mga tao.,Bilang isang Lasalyano ang ating misyon ay magkita si Hesus sa iba't ibang mga tao.
"Lahat tayo ay iba, Iba sa pagdadamit, pagsasalita, kulay at nationalidad.","Lahat tayo ay iba, Iba sa pagdamit, pagsasalita, kulay at nationalidad."
"Lahat tayo ay iba, Iba sa pagdadamit, pagsasalita, kulay at nationalidad.","Lahat tayo ay iba, Iba sa pagdadamit, pagsasalita, kulay at nationality."
"Sa JS Prom, makikita namin ang iba't ibang mga damit at istilo.","Sa JS Prom, makikita namin ang iba't ibang mga damit at stilo."
"Kapag pagod ako, magpapahinga ako","Kapag ako ay pagod, magpapahinga ako"
"Tuwing babangon ako, maliligo ako ng mga produktong pampakinis","Tuwing ako ay babangon, maliligo ako ng mga produktong pampakinis"
"Tuwing ako ay babangon, maliligo ako ng mga produktong pampakinis","Tuwing ako ay babangon, maliligo ako ng mga pruduktung pampakinis"
"Habang bumubuti na ang kalagayan ko, kinaya kong sa sugatang batang nasa loob ko","Habang bumubuti na ang kalagayan ko, kaya ko nang tiyakin sa sugatang batang nasa loob ko"
Maglalakad ako na wala na ang mabigat na pasaning pamamahala sa mundo,Maglalakad ako na wala na ang mabigat na pasanin ng pamamahala sa mundo
Maglalakad ako na wala na nag mabigat na pasanin ng pamamahalaan ang mundo,Maglalakad ako na wala na nag mabigat na pasanin ng pamamahala sa mundo
Kung hindi dahil sa mga ordinansang ito,Kung hindi dahil sa mga ordinansyang ito
Ngayong araw ay pagtitibayan ko ang aking abilidad na lumangoy sa karagatan ng buhay,Ngayong araw ay titibayan ko ang aking abilidad na lumangoy sa karagatan ng buhay
Kapag lumukso ako,Kapag ako ay lumukso
Hindi ito ang unang araw ko sa dalampasigan,Ito ay hindi ko unang araw sa dalampasigan
Kapag napagod ako,Kapag ako ay napagod
Saglit ako na magpapahinga,Ako ay saglit na magpapahinga
Kapag nakapagpahinga na ako,Kapag ako ay nakapagpahinga na
Hihingi ako ng malalim at magpapatuloy sa paglangoy,Ako ay hihinga ng malalim at magpapatuloy sa paglangoy
Babalikan ko ngayon ang mga madilim at malalim na parte ng aking buhay,Ngayon ay babalikan ko ang mga madilim at malalim na parte ng aking buhay
Sa ibang pananaw ngayong nasa tamang gulang na ako,Sa iba namang pananaw ngayong ako ay nasa tamang gulang na
Nakikita ko ang iba't ibang mga mag-aaral,Nakikita ko ang iba't-ibang mga mag-aaral
Ang iba't ibang mag-aaral na nilalait o pinagtatawanan,Ang iba't ibang mag-aaral na linalait o pinagtatawanan
Habang nakikita ko ang mga paghihirap at sakit na idinulot ng aking mga karanasan,Habang nakikita ko ang mga paghihirap at sakit na dinulot ng aking mga karanasan
"Ngayon, nakikita ko na ang isang taong","Ngayon, nakikita ko na ay isang taong"
Sampung piso kung sino man ang makakagawa ,Sampung piso kung sino man makakagawa
Kaya namin ni Rigby na gumawa ng bidyong mahihigitan pa yan,Kaya namin ni Rigby gumawa ng bidyong mahihigitan pa yan
Halos isang milyong views na ang lamang namin sainyo,Halos isang milyong views na lamang namin sainyo
Pare tingnan mo kung gaano kataas na siya,Pare tignan mo kung gaano kataas na siya
"Wag kang magalala, malalaglag din yan maya maya","Wag ka magalala, malalaglag din yan maya maya"
"Nako, Nako! Kailangan natin siyang puntahan","Nako, Nako! Kailangan natin siya puntahan"
"Humakbang ka ng pakanan, Tatang","Humakbang ka pakanan, Tatang"
Ano ang lugar na to?,Ano lugar na to?
Nagkamali si Tatang na subukang gumawa ng bayrayl bidyo,Nagkamali si Tatang na subukan gumawa ng bayrayl bidyo
Ginagawa niya lang ang pabor namin sa kanya,Ginagawa niya lang pabor namin sakanya
Ginagawa niya lang pabor namin sa kanya,Ginagawa niya lang pabor namin sakanya
"Hindi ko gusto ang mga interweb, Mordecai at Rigby!","Hindi ko gusto ang interweb, Mordecai at Rigby!"
"Noong unang panahon, may tatlong maliliit na baboy","Noong unang panahon, mayroong tatlong maliliit na baboy"
Nasiyahan ang mga baboy kaya't bumalik sila,Nasiyahan ang mga baboy at bumalik sila
"Isang araw, dumating ang isang malaki at masamang lobo na may mga ideya","Isang araw, dumating ang isang malaki at masamang lobo na mayroong mga ideya"
Pero hindi nagpatinag ang loob sa kaniyang idea ng maliwanag na tadhana,Pero hindi papatinag ang loob sa kaniyang idea ng maliwanag na tadhana
Bumuga ng malakas na hangin na nakapagpatumba sa bahay,Bumuga ng malakas na hangun na nakapagpatumba sa bahay
Ang lobo sa pagtanggi ng mga baboy na tingnan ang sitwasyon,Ang lobo sa pagtanggi ng mga baboy na tignan ang sitwasyon
Kaya sumigaw ito at bumuga nang bumuga,Kaya sumigaw ito at bumuga ng bumuga
Walang malay dala ng atake sa puso gawa ng pagkain ng sobra-sobrang,Walang malay dala ng atake sa puso gawa ng pagkain g sobra-sobrang
"Dahil andito ka naman din, dapat tingnan niya na rin ang bintana mo","Dahil andito ka naman din, dapat tignan niya na rin ang bintana mo"
May chismis na may mayak daw o magnanakaw sa lugar,May chismiss na may mayak daw o magnanakaw sa lugar
Kaya mas okay na patingnan mo na 'to kaagad kasi babae ka,Kaya mas okay na patignan mo na 'to kaagad kasi babae ka
Hindi naman kasi ako eksperto,Hindi naman kasi ako expert
"Kulang ako sa gamit, pero susubukan kong ayusin","Kulang ako sa gamit, pero ita-try kong ayusin"
Nagri-ring ang telepono,Nag-riring ang telepono
"Oo, pero parang ang kakatwa naman kung 'di talaga ako magbabayad","Oo, pero parang ang weird naman kung 'di talaga ako magbabayad"
Di mo ba pwedeng ayusin yung pagbigkas mo?,Di mo ba pwedeng ayusin yung pronunciation mo?
"Mamaya na lang kita kakausapin, Sir Alan","Mamaya nalang kita kakausapin, Sir Alan"
Sana pakisekreto na lang sa kanya,Sana paki sekreto na lang sa kanya
Yung sinasabi mo ba yung sa susunod na linggo pa kailangan?,Yung sinasabi mo ba yung sa sususnod na linggo pa kailangan?
Pero sa tingin ko imposible 'to,Pero sa tingin ko impossible 'to
Parang 'di kasi sila okay at maba-badtrip lang siya,Parang 'di kasi sila okay at mababadtrip lang siya
Takbuhan papuntang tindahan at kung sino ang matatalo,Takbuhan papuntang tindahan at kung sino matatalo
Kung sino ang matatalo siya ang bibili ng paying,Kung sino ang matatalo siya bibili ng paying
Kung sino ang matatalo siya bibili ng payong,Kung sino ang matatalo siya bibili ng paying
Tingnan mo ang sarili mo sa salamin,Tignan mo ang sarili mo sa salamin
Sa halip na isisi ang kahirap sa mapagmaliit sistema,Sa halip na isisi ang kahirap sa nag-mamarginalisang sistema
Purong ginto sa pamamagitan lamang ng dayami,Purong ginto sa pamamagitan ng dayami lamang
Kumalat ang tsimis na iyon na parang apoy sa kagubatan,Ang tsimis na iyon ay kumalat na parang apoy sa kagubatan
Kailan man ay hindi siya nakaranas ng ganoong pangmalalaki,Kalian man ay hindi siya nakaranas ng ganoong pangmalalaki
"Mahal ko, masyado ka kasing nag-iisip gamit ang kaliwang bahagi ng iyong utak","Mahal ko, masyado ka kasing nag iisip gamit ang kaliwang bahagi ng iyong utak"
